sym,date,close,score,qual
ASND,25/07/2025,167.47,6,True
ASND,01/08/2025,174.48,6,True
ASND,08/08/2025,191.49,6,True
ASND,15/08/2025,198.32,6,True
ASND,22/08/2025,194.3,6,True
ASND,29/08/2025,194.27,6,True
ASND,05/09/2025,205.91,6,True
ASND,12/09/2025,195.58,6,True
ASND,19/09/2025,197.68,6,True
ASND,26/09/2025,191.99,6,True
ASND,03/10/2025,204.05,6,True
ASND,10/10/2025,209.55,6,True
ASND,17/10/2025,210.5,6,True
ASND,24/10/2025,202.0,6,True
ASND,31/10/2025,201.6,6,True
ASND,07/11/2025,197.74,6,True
ASND,14/11/2025,204.4,6,True
ASND,21/11/2025,210.49,6,True
ASND,28/11/2025,212.33,6,True
ASND,05/12/2025,205.44,6,True
ASND,12/12/2025,220.42,6,True
ASND,19/12/2025,199.99,6,True
ASND,26/12/2025,208.98,6,True
ASND,02/01/2026,213.29,6,True
ASND,09/01/2026,202.99,6,True
ASND,16/01/2026,205.83,6,True
ASND,23/01/2026,235.39,6,True
ASND,30/01/2026,226.1,6,True
ASND,06/02/2026,222.15,6,True
ASND,13/02/2026,216.32,6,True
ASND,20/02/2026,225.0,6,True
ASND,27/02/2026,233.5,6,True
ASND,06/03/2026,240.65,6,True
ASND,13/03/2026,225.98,6,True
ASND,20/03/2026,221.88,6,True
ASND,27/03/2026,216.95,6,True
ASND,03/04/2026,229.25,6,True
ASND,10/04/2026,239.28,6,True
ASND,17/04/2026,244.48,6,True
ASND,24/04/2026,229.27,6,True
ASND,01/05/2026,220.93,6,True
ASND,08/05/2026,238.66,6,True
ASND,15/05/2026,240.5,6,True
ASND,22/05/2026,247.05,6,True
ASND,29/05/2026,224.11,6,True
ASND,05/06/2026,210.45,6,True
ASND,12/06/2026,218.06,6,True
ASND,19/06/2026,230.83,6,True
ASND,26/06/2026,260.75,6,True
ASND,03/07/2026,274.5,6,True
ASND,10/07/2026,270.45,6,True
ASND,17/07/2026,265.57,6,True
AVGO,26/07/2024,151.63,6,True
AVGO,02/08/2024,143.82,6,True
AVGO,09/08/2024,148.26,6,True
AVGO,16/08/2024,165.72,6,True
AVGO,23/08/2024,166.36,6,True
AVGO,30/08/2024,162.82,6,True
AVGO,06/09/2024,137.0,6,True
AVGO,13/09/2024,167.69,6,True
AVGO,20/09/2024,171.1,6,True
AVGO,27/09/2024,172.69,6,True
AVGO,04/10/2024,176.64,6,True
AVGO,11/10/2024,181.48,6,True
AVGO,18/10/2024,179.89,6,True
AVGO,25/10/2024,173.0,6,True
AVGO,01/11/2024,168.92,6,True
AVGO,08/11/2024,183.64,6,True
AVGO,15/11/2024,164.84,6,True
AVGO,22/11/2024,164.23,6,True
AVGO,29/11/2024,162.08,6,True
AVGO,06/12/2024,179.53,6,True
AVGO,13/12/2024,224.8,6,True
AVGO,20/12/2024,220.79,6,True
AVGO,27/12/2024,241.75,6,True
AVGO,03/01/2025,232.55,6,True
AVGO,10/01/2025,224.31,6,True
AVGO,17/01/2025,237.44,6,True
AVGO,24/01/2025,244.7,6,True
AVGO,31/01/2025,221.27,6,True
AVGO,07/02/2025,224.87,6,True
AVGO,14/02/2025,233.04,6,True
AVGO,21/02/2025,218.66,6,True
AVGO,28/02/2025,199.43,6,True
AVGO,07/03/2025,194.96,6,True
AVGO,14/03/2025,195.54,6,True
AVGO,21/03/2025,191.66,6,True
AVGO,28/03/2025,169.12,6,True
AVGO,04/04/2025,146.29,0,False
AVGO,11/04/2025,181.94,6,True
AVGO,18/04/2025,170.99,6,True
AVGO,25/04/2025,192.31,6,True
AVGO,02/05/2025,203.64,6,True
AVGO,09/05/2025,208.2,6,True
AVGO,16/05/2025,228.61,6,True
AVGO,23/05/2025,228.72,6,True
AVGO,30/05/2025,242.07,6,True
AVGO,06/06/2025,246.93,6,True
AVGO,13/06/2025,248.7,6,True
AVGO,20/06/2025,249.99,6,True
AVGO,27/06/2025,269.35,6,True
AVGO,04/07/2025,275.18,6,True
AVGO,11/07/2025,274.38,6,True
AVGO,18/07/2025,283.34,6,True
AVGO,25/07/2025,290.18,6,True
AVGO,01/08/2025,288.64,6,True
AVGO,08/08/2025,304.97,6,True
AVGO,15/08/2025,306.34,6,True
AVGO,22/08/2025,294.0,6,True
AVGO,29/08/2025,297.39,6,True
AVGO,05/09/2025,334.89,6,True
AVGO,12/09/2025,359.87,6,True
AVGO,19/09/2025,344.94,6,True
AVGO,26/09/2025,334.53,6,True
AVGO,03/10/2025,338.37,6,True
AVGO,10/10/2025,324.63,6,True
AVGO,17/10/2025,349.33,6,True
AVGO,24/10/2025,354.13,6,True
AVGO,31/10/2025,369.63,6,True
AVGO,07/11/2025,349.43,6,True
AVGO,14/11/2025,342.46,6,True
AVGO,21/11/2025,340.2,6,True
AVGO,28/11/2025,402.96,6,True
AVGO,05/12/2025,390.24,6,True
AVGO,12/12/2025,359.93,6,True
AVGO,19/12/2025,340.36,6,True
AVGO,26/12/2025,352.13,6,True
AVGO,02/01/2026,347.62,6,True
AVGO,09/01/2026,344.97,6,True
AVGO,16/01/2026,351.71,6,True
AVGO,23/01/2026,320.05,6,True
AVGO,30/01/2026,331.3,6,True
AVGO,06/02/2026,332.92,6,True
AVGO,13/02/2026,325.17,6,True
AVGO,20/02/2026,332.65,6,True
AVGO,27/02/2026,319.55,6,True
AVGO,06/03/2026,330.48,6,True
AVGO,13/03/2026,322.16,6,True
AVGO,20/03/2026,310.51,6,True
AVGO,27/03/2026,300.68,6,True
AVGO,03/04/2026,314.55,6,True
AVGO,10/04/2026,371.55,6,True
AVGO,17/04/2026,406.54,6,True
AVGO,24/04/2026,422.76,6,True
AVGO,01/05/2026,421.28,6,True
AVGO,08/05/2026,430.0,6,True
AVGO,15/05/2026,425.19,6,True
AVGO,22/05/2026,414.14,6,True
AVGO,29/05/2026,446.77,6,True
AVGO,05/06/2026,385.73,6,True
AVGO,12/06/2026,382.07,6,True
AVGO,19/06/2026,411.35,6,True
AVGO,26/06/2026,365.02,6,True
AVGO,03/07/2026,360.45,6,True
AVGO,10/07/2026,399.97,6,True
AVGO,17/07/2026,389.11,6,True
AWK,26/07/2024,141.71,6,True
AWK,02/08/2024,147.35,6,True
AWK,09/08/2024,142.28,6,True
AWK,16/08/2024,140.98,6,True
AWK,23/08/2024,140.42,6,True
AWK,30/08/2024,143.12,6,True
AWK,06/09/2024,143.94,6,True
AWK,13/09/2024,148.13,6,True
AWK,20/09/2024,147.23,6,True
AWK,27/09/2024,144.93,6,True
AWK,04/10/2024,142.57,6,True
AWK,11/10/2024,138.87,6,True
AWK,18/10/2024,141.96,6,True
AWK,25/10/2024,137.66,0,False
AWK,01/11/2024,136.0,0,False
AWK,08/11/2024,136.09,0,False
AWK,15/11/2024,134.23,0,False
AWK,22/11/2024,137.31,0,False
AWK,29/11/2024,136.94,0,False
AWK,06/12/2024,132.37,0,False
AWK,13/12/2024,129.59,0,False
AWK,20/12/2024,125.92,0,False
AWK,27/12/2024,125.29,0,False
AWK,03/01/2025,123.77,0,False
AWK,10/01/2025,121.12,0,False
AWK,17/01/2025,126.6,0,False
AWK,24/01/2025,121.63,0,False
AWK,31/01/2025,124.64,0,False
AWK,07/02/2025,122.49,0,False
AWK,14/02/2025,125.66,0,False
AWK,21/02/2025,132.68,0,False
AWK,28/02/2025,135.97,6,True
AWK,07/03/2025,145.4,6,True
AWK,14/03/2025,144.32,6,True
AWK,21/03/2025,141.13,6,True
AWK,28/03/2025,146.24,6,True
AWK,04/04/2025,147.23,6,True
AWK,11/04/2025,146.09,6,True
AWK,18/04/2025,148.4,6,True
AWK,25/04/2025,143.97,6,True
AWK,02/05/2025,147.11,6,True
AWK,09/05/2025,146.94,6,True
AWK,16/05/2025,142.56,6,True
AWK,23/05/2025,143.61,6,True
AWK,30/05/2025,142.97,6,True
AWK,06/06/2025,140.05,6,True
AWK,13/06/2025,141.44,6,True
AWK,20/06/2025,141.25,6,True
AWK,27/06/2025,137.92,6,True
AWK,04/07/2025,140.05,6,True
AWK,11/07/2025,142.29,6,True
AWK,18/07/2025,142.91,6,True
AWK,25/07/2025,140.32,6,True
AWK,01/08/2025,145.72,6,True
AWK,08/08/2025,145.36,6,True
AWK,15/08/2025,143.92,6,True
AWK,22/08/2025,146.2,6,True
AWK,29/08/2025,143.51,6,True
AWK,05/09/2025,143.6,6,True
AWK,12/09/2025,139.28,6,True
AWK,19/09/2025,135.06,0,False
AWK,26/09/2025,136.36,0,False
AWK,03/10/2025,137.75,0,False
AWK,10/10/2025,142.98,6,True
AWK,17/10/2025,143.81,6,True
AWK,24/10/2025,141.59,6,True
AWK,31/10/2025,128.43,0,False
AWK,07/11/2025,130.84,0,False
AWK,14/11/2025,131.62,0,False
AWK,21/11/2025,132.74,0,False
AWK,28/11/2025,130.07,0,False
AWK,05/12/2025,129.5,0,False
AWK,12/12/2025,131.55,0,False
AWK,19/12/2025,130.25,0,False
AWK,26/12/2025,130.55,0,False
AWK,02/01/2026,130.32,0,False
AWK,09/01/2026,127.98,0,False
AWK,16/01/2026,133.34,0,False
AWK,23/01/2026,129.71,0,False
AWK,30/01/2026,129.13,0,False
AWK,06/02/2026,124.33,0,False
AWK,13/02/2026,133.5,0,False
AWK,20/02/2026,129.37,0,False
AWK,27/02/2026,136.03,0,False
AWK,06/03/2026,137.49,6,True
AWK,13/03/2026,139.69,6,True
AWK,20/03/2026,135.79,0,False
AWK,27/03/2026,136.86,6,True
AWK,03/04/2026,138.14,6,True
AWK,10/04/2026,137.22,6,True
AWK,17/04/2026,131.61,0,False
AWK,24/04/2026,132.42,0,False
AWK,01/05/2026,127.38,0,False
AWK,08/05/2026,125.05,0,False
AWK,15/05/2026,124.29,0,False
AWK,22/05/2026,125.2,0,False
AWK,29/05/2026,123.27,0,False
AWK,05/06/2026,124.47,0,False
AWK,12/06/2026,126.31,0,False
AWK,19/06/2026,125.07,0,False
AWK,26/06/2026,132.68,0,False
AWK,03/07/2026,136.86,6,True
AWK,10/07/2026,130.69,0,False
AWK,17/07/2026,131.57,0,False
AZO,26/07/2024,3090.31,6,True
AZO,02/08/2024,3177.67,6,True
AZO,09/08/2024,3120.25,6,True
AZO,16/08/2024,3212.87,6,True
AZO,23/08/2024,3125.67,6,True
AZO,30/08/2024,3181.48,6,True
AZO,06/09/2024,3092.56,6,True
AZO,13/09/2024,3123.36,6,True
AZO,20/09/2024,3020.66,6,True
AZO,27/09/2024,3196.61,6,True
AZO,04/10/2024,3033.58,6,True
AZO,11/10/2024,3129.78,6,True
AZO,18/10/2024,3182.07,6,True
AZO,25/10/2024,3130.96,6,True
AZO,01/11/2024,2981.19,6,True
AZO,08/11/2024,3110.12,6,True
AZO,15/11/2024,3107.53,6,True
AZO,22/11/2024,3099.38,6,True
AZO,29/11/2024,3169.54,6,True
AZO,06/12/2024,3309.44,6,True
AZO,13/12/2024,3370.27,6,True
AZO,20/12/2024,3253.47,6,True
AZO,27/12/2024,3241.62,6,True
AZO,03/01/2025,3268.78,6,True
AZO,10/01/2025,3251.32,6,True
AZO,17/01/2025,3228.4,6,True
AZO,24/01/2025,3332.53,6,True
AZO,31/01/2025,3350.21,6,True
AZO,07/02/2025,3420.19,6,True
AZO,14/02/2025,3458.55,6,True
AZO,21/02/2025,3368.98,6,True
AZO,28/02/2025,3493.01,6,True
AZO,07/03/2025,3614.97,6,True
AZO,14/03/2025,3554.91,6,True
AZO,21/03/2025,3606.34,6,True
AZO,28/03/2025,3771.0,6,True
AZO,04/04/2025,3653.24,6,True
AZO,11/04/2025,3659.6,6,True
AZO,18/04/2025,3603.47,6,True
AZO,25/04/2025,3609.33,6,True
AZO,02/05/2025,3756.33,6,True
AZO,09/05/2025,3663.73,6,True
AZO,16/05/2025,3786.42,6,True
AZO,23/05/2025,3826.46,6,True
AZO,30/05/2025,3733.04,6,True
AZO,06/06/2025,3719.24,6,True
AZO,13/06/2025,3642.6,6,True
AZO,20/06/2025,3655.33,6,True
AZO,27/06/2025,3609.49,6,True
AZO,04/07/2025,3769.26,6,True
AZO,11/07/2025,3705.64,6,True
AZO,18/07/2025,3713.93,6,True
AZO,25/07/2025,3820.91,6,True
AZO,01/08/2025,3858.86,6,True
AZO,08/08/2025,4035.16,6,True
AZO,15/08/2025,4006.91,6,True
AZO,22/08/2025,4110.61,6,True
AZO,29/08/2025,4198.53,6,True
AZO,05/09/2025,4219.41,6,True
AZO,12/09/2025,4322.15,6,True
AZO,19/09/2025,4140.36,6,True
AZO,26/09/2025,4198.03,6,True
AZO,03/10/2025,4215.08,6,True
AZO,10/10/2025,4075.31,6,True
AZO,17/10/2025,4030.17,6,True
AZO,24/10/2025,3805.56,6,True
AZO,31/10/2025,3674.43,6,True
AZO,07/11/2025,3718.26,6,True
AZO,14/11/2025,3856.87,6,True
AZO,21/11/2025,3897.88,6,True
AZO,28/11/2025,3954.33,6,True
AZO,05/12/2025,3822.66,6,True
AZO,12/12/2025,3445.71,6,True
AZO,19/12/2025,3392.34,0,False
AZO,26/12/2025,3448.7,6,True
AZO,02/01/2026,3303.82,0,False
AZO,09/01/2026,3421.17,0,False
AZO,16/01/2026,3522.02,6,True
AZO,23/01/2026,3700.0,6,True
AZO,30/01/2026,3704.29,6,True
AZO,06/02/2026,3681.26,6,True
AZO,13/02/2026,3858.16,6,True
AZO,20/02/2026,3748.52,6,True
AZO,27/02/2026,3755.58,6,True
AZO,06/03/2026,3641.29,6,True
AZO,13/03/2026,3562.85,6,True
AZO,20/03/2026,3282.9,0,False
AZO,27/03/2026,3316.71,0,False
AZO,03/04/2026,3400.54,0,False
AZO,10/04/2026,3430.45,0,False
AZO,17/04/2026,3572.38,6,True
AZO,24/04/2026,3577.91,6,True
AZO,01/05/2026,3594.08,6,True
AZO,08/05/2026,3496.19,6,True
AZO,15/05/2026,3321.15,0,False
AZO,22/05/2026,3406.5,0,False
AZO,29/05/2026,2935.19,0,False
AZO,05/06/2026,3116.43,0,False
AZO,12/06/2026,3116.3,0,False
AZO,19/06/2026,3064.48,0,False
AZO,26/06/2026,3128.7,0,False
AZO,03/07/2026,3159.28,0,False
AZO,10/07/2026,3072.64,0,False
AZO,17/07/2026,3032.07,0,False
BA,26/07/2024,186.89,0,False
BA,02/08/2024,169.95,0,False
BA,09/08/2024,167.91,0,False
BA,16/08/2024,179.99,0,False
BA,23/08/2024,174.96,0,False
BA,30/08/2024,173.74,0,False
BA,06/09/2024,157.62,0,False
BA,13/09/2024,156.77,0,False
BA,20/09/2024,153.29,0,False
BA,27/09/2024,156.32,0,False
BA,04/10/2024,155.0,0,False
BA,11/10/2024,151.02,0,False
BA,18/10/2024,155.0,0,False
BA,25/10/2024,155.01,0,False
BA,01/11/2024,154.59,0,False
BA,08/11/2024,151.68,0,False
BA,15/11/2024,140.19,0,False
BA,22/11/2024,149.29,0,False
BA,29/11/2024,155.44,0,False
BA,06/12/2024,153.93,0,False
BA,13/12/2024,169.65,0,False
BA,20/12/2024,177.35,0,False
BA,27/12/2024,180.72,0,False
BA,03/01/2025,169.9,0,False
BA,10/01/2025,172.0,0,False
BA,17/01/2025,171.09,0,False
BA,24/01/2025,176.06,0,False
BA,31/01/2025,176.52,0,False
BA,07/02/2025,181.49,0,False
BA,14/02/2025,184.42,6,True
BA,21/02/2025,177.15,0,False
BA,28/02/2025,174.63,0,False
BA,07/03/2025,154.18,0,False
BA,14/03/2025,161.81,0,False
BA,21/03/2025,178.11,0,False
BA,28/03/2025,173.31,0,False
BA,04/04/2025,136.59,0,False
BA,11/04/2025,156.84,0,False
BA,18/04/2025,161.9,0,False
BA,25/04/2025,177.95,0,False
BA,02/05/2025,185.46,6,True
BA,09/05/2025,194.85,6,True
BA,16/05/2025,205.82,6,True
BA,23/05/2025,202.36,6,True
BA,30/05/2025,207.32,6,True
BA,06/06/2025,210.8,6,True
BA,13/06/2025,200.32,6,True
BA,20/06/2025,198.75,6,True
BA,27/06/2025,214.55,6,True
BA,04/07/2025,215.92,6,True
BA,11/07/2025,226.84,6,True
BA,18/07/2025,229.34,6,True
BA,25/07/2025,233.06,6,True
BA,01/08/2025,221.9,6,True
BA,08/08/2025,229.12,6,True
BA,15/08/2025,235.26,6,True
BA,22/08/2025,230.12,6,True
BA,29/08/2025,234.68,6,True
BA,05/09/2025,229.61,6,True
BA,12/09/2025,215.94,6,True
BA,19/09/2025,215.65,6,True
BA,26/09/2025,221.26,6,True
BA,03/10/2025,216.3,6,True
BA,10/10/2025,210.73,6,True
BA,17/10/2025,212.94,6,True
BA,24/10/2025,221.35,6,True
BA,31/10/2025,201.02,6,True
BA,07/11/2025,194.61,0,False
BA,14/11/2025,194.52,0,False
BA,21/11/2025,179.7,0,False
BA,28/11/2025,189.0,0,False
BA,05/12/2025,201.89,6,True
BA,12/12/2025,204.38,6,True
BA,19/12/2025,214.08,6,True
BA,26/12/2025,216.44,6,True
BA,02/01/2026,227.77,6,True
BA,09/01/2026,234.53,6,True
BA,16/01/2026,247.68,6,True
BA,23/01/2026,252.15,6,True
BA,30/01/2026,233.72,6,True
BA,06/02/2026,243.03,6,True
BA,13/02/2026,242.96,6,True
BA,20/02/2026,232.03,6,True
BA,27/02/2026,227.53,6,True
BA,06/03/2026,231.11,6,True
BA,13/03/2026,209.89,6,True
BA,20/03/2026,195.12,0,False
BA,27/03/2026,190.52,0,False
BA,03/04/2026,208.22,6,True
BA,10/04/2026,217.63,6,True
BA,17/04/2026,223.38,6,True
BA,24/04/2026,232.44,6,True
BA,01/05/2026,227.38,6,True
BA,08/05/2026,237.36,6,True
BA,15/05/2026,220.49,6,True
BA,22/05/2026,219.02,6,True
BA,29/05/2026,231.15,6,True
BA,05/06/2026,215.45,6,True
BA,12/06/2026,219.05,6,True
BA,19/06/2026,222.72,6,True
BA,26/06/2026,217.25,6,True
BA,03/07/2026,226.49,6,True
BA,10/07/2026,222.28,6,True
BA,17/07/2026,217.11,6,True
BAC,26/07/2024,41.67,6,True
BAC,02/08/2024,37.58,6,True
BAC,09/08/2024,38.28,6,True
BAC,16/08/2024,39.34,6,True
BAC,23/08/2024,39.77,6,True
BAC,30/08/2024,40.75,6,True
BAC,06/09/2024,38.76,6,True
BAC,13/09/2024,38.65,6,True
BAC,20/09/2024,40.27,6,True
BAC,27/09/2024,39.4,6,True
BAC,04/10/2024,40.11,6,True
BAC,11/10/2024,41.95,6,True
BAC,18/10/2024,42.32,6,True
BAC,25/10/2024,41.89,6,True
BAC,01/11/2024,41.76,6,True
BAC,08/11/2024,45.13,6,True
BAC,15/11/2024,46.75,6,True
BAC,22/11/2024,47.0,6,True
BAC,29/11/2024,47.51,6,True
BAC,06/12/2024,46.75,6,True
BAC,13/12/2024,45.67,6,True
BAC,20/12/2024,44.17,6,True
BAC,27/12/2024,44.34,6,True
BAC,03/01/2025,44.81,6,True
BAC,10/01/2025,45.11,6,True
BAC,17/01/2025,46.53,6,True
BAC,24/01/2025,46.52,6,True
BAC,31/01/2025,46.3,6,True
BAC,07/02/2025,47.4,6,True
BAC,14/02/2025,46.96,6,True
BAC,21/02/2025,44.81,6,True
BAC,28/02/2025,46.1,6,True
BAC,07/03/2025,41.4,6,True
BAC,14/03/2025,40.89,6,True
BAC,21/03/2025,42.47,6,True
BAC,28/03/2025,41.25,6,True
BAC,04/04/2025,34.39,0,False
BAC,11/04/2025,35.95,0,False
BAC,18/04/2025,37.41,0,False
BAC,25/04/2025,39.69,6,True
BAC,02/05/2025,41.07,6,True
BAC,09/05/2025,41.79,6,True
BAC,16/05/2025,44.69,6,True
BAC,23/05/2025,43.2,6,True
BAC,30/05/2025,44.13,6,True
BAC,06/06/2025,44.97,6,True
BAC,13/06/2025,44.09,6,True
BAC,20/06/2025,45.5,6,True
BAC,27/06/2025,47.12,6,True
BAC,04/07/2025,48.93,6,True
BAC,11/07/2025,46.73,6,True
BAC,18/07/2025,47.32,6,True
BAC,25/07/2025,48.45,6,True
BAC,01/08/2025,45.66,6,True
BAC,08/08/2025,46.01,6,True
BAC,15/08/2025,46.94,6,True
BAC,22/08/2025,49.48,6,True
BAC,29/08/2025,50.74,6,True
BAC,05/09/2025,49.77,6,True
BAC,12/09/2025,50.58,6,True
BAC,19/09/2025,52.25,6,True
BAC,26/09/2025,52.21,6,True
BAC,03/10/2025,50.64,6,True
BAC,10/10/2025,48.65,6,True
BAC,17/10/2025,51.28,6,True
BAC,24/10/2025,52.57,6,True
BAC,31/10/2025,53.45,6,True
BAC,07/11/2025,53.2,6,True
BAC,14/11/2025,52.61,6,True
BAC,21/11/2025,51.56,6,True
BAC,28/11/2025,53.65,6,True
BAC,05/12/2025,53.95,6,True
BAC,12/12/2025,55.14,6,True
BAC,19/12/2025,55.27,6,True
BAC,26/12/2025,56.17,6,True
BAC,02/01/2026,55.95,6,True
BAC,09/01/2026,55.85,6,True
BAC,16/01/2026,52.97,6,True
BAC,23/01/2026,51.72,6,True
BAC,30/01/2026,53.2,6,True
BAC,06/02/2026,56.53,6,True
BAC,13/02/2026,52.55,6,True
BAC,20/02/2026,53.06,6,True
BAC,27/02/2026,49.83,6,True
BAC,06/03/2026,48.64,6,True
BAC,13/03/2026,46.72,6,True
BAC,20/03/2026,47.16,6,True
BAC,27/03/2026,46.97,6,True
BAC,03/04/2026,49.38,6,True
BAC,10/04/2026,52.54,6,True
BAC,17/04/2026,53.91,6,True
BAC,24/04/2026,52.05,6,True
BAC,01/05/2026,53.24,6,True
BAC,08/05/2026,51.31,6,True
BAC,15/05/2026,49.77,6,True
BAC,22/05/2026,51.8,6,True
BAC,29/05/2026,51.6,6,True
BAC,05/06/2026,53.83,6,True
BAC,12/06/2026,56.02,6,True
BAC,19/06/2026,56.2,6,True
BAC,26/06/2026,57.88,6,True
BAC,03/07/2026,58.73,6,True
BAC,10/07/2026,59.67,6,True
BAC,17/07/2026,60.62,6,True
BG,26/07/2024,114.31,6,True
BG,02/08/2024,98.42,0,False
BG,09/08/2024,96.88,0,False
BG,16/08/2024,96.51,0,False
BG,23/08/2024,98.64,0,False
BG,30/08/2024,101.38,6,True
BG,06/09/2024,98.44,0,False
BG,13/09/2024,97.38,0,False
BG,20/09/2024,98.8,0,False
BG,27/09/2024,97.73,0,False
BG,04/10/2024,98.17,0,False
BG,11/10/2024,96.97,0,False
BG,18/10/2024,89.55,0,False
BG,25/10/2024,89.78,0,False
BG,01/11/2024,82.62,0,False
BG,08/11/2024,87.12,0,False
BG,15/11/2024,90.6,0,False
BG,22/11/2024,87.65,0,False
BG,29/11/2024,89.74,0,False
BG,06/12/2024,84.0,0,False
BG,13/12/2024,82.65,0,False
BG,20/12/2024,79.1,0,False
BG,27/12/2024,78.07,0,False
BG,03/01/2025,77.28,0,False
BG,10/01/2025,81.22,0,False
BG,17/01/2025,79.54,0,False
BG,24/01/2025,77.19,0,False
BG,31/01/2025,76.13,0,False
BG,07/02/2025,69.6,0,False
BG,14/02/2025,70.5,0,False
BG,21/02/2025,73.06,0,False
BG,28/02/2025,74.19,0,False
BG,07/03/2025,75.6,0,False
BG,14/03/2025,73.88,0,False
BG,21/03/2025,73.25,0,False
BG,28/03/2025,76.43,0,False
BG,04/04/2025,73.2,0,False
BG,11/04/2025,76.3,0,False
BG,18/04/2025,78.96,0,False
BG,25/04/2025,80.91,0,False
BG,02/05/2025,79.21,0,False
BG,09/05/2025,77.35,0,False
BG,16/05/2025,81.54,0,False
BG,23/05/2025,78.1,0,False
BG,30/05/2025,78.15,0,False
BG,06/06/2025,74.55,0,False
BG,13/06/2025,81.41,0,False
BG,20/06/2025,85.38,0,False
BG,27/06/2025,80.44,0,False
BG,04/07/2025,78.44,0,False
BG,11/07/2025,76.74,0,False
BG,18/07/2025,74.42,0,False
BG,25/07/2025,77.27,0,False
BG,01/08/2025,78.0,0,False
BG,08/08/2025,82.94,0,False
BG,15/08/2025,81.78,0,False
BG,22/08/2025,87.11,0,False
BG,29/08/2025,84.22,0,False
BG,05/09/2025,84.33,0,False
BG,12/09/2025,81.62,0,False
BG,19/09/2025,79.17,0,False
BG,26/09/2025,81.97,0,False
BG,03/10/2025,83.97,0,False
BG,10/10/2025,80.77,0,False
BG,17/10/2025,97.5,6,True
BG,24/10/2025,97.8,6,True
BG,31/10/2025,94.6,6,True
BG,07/11/2025,94.72,6,True
BG,14/11/2025,96.01,6,True
BG,21/11/2025,94.58,6,True
BG,28/11/2025,96.07,6,True
BG,05/12/2025,93.63,6,True
BG,12/12/2025,92.84,6,True
BG,19/12/2025,91.47,6,True
BG,26/12/2025,89.08,6,True
BG,02/01/2026,92.64,6,True
BG,09/01/2026,99.99,6,True
BG,16/01/2026,107.81,6,True
BG,23/01/2026,113.6,6,True
BG,30/01/2026,113.88,6,True
BG,06/02/2026,115.86,6,True
BG,13/02/2026,122.53,6,True
BG,20/02/2026,121.95,6,True
BG,27/02/2026,120.65,6,True
BG,06/03/2026,116.67,6,True
BG,13/03/2026,124.73,6,True
BG,20/03/2026,118.15,6,True
BG,27/03/2026,128.72,6,True
BG,03/04/2026,129.42,6,True
BG,10/04/2026,123.92,6,True
BG,17/04/2026,119.26,6,True
BG,24/04/2026,124.9,6,True
BG,01/05/2026,124.61,6,True
BG,08/05/2026,124.94,6,True
BG,15/05/2026,122.45,6,True
BG,22/05/2026,120.71,6,True
BG,29/05/2026,123.3,6,True
BG,05/06/2026,126.46,6,True
BG,12/06/2026,127.17,6,True
BG,19/06/2026,112.58,6,True
BG,26/06/2026,110.54,6,True
BG,03/07/2026,106.46,6,True
BG,10/07/2026,114.32,6,True
BG,17/07/2026,116.63,6,True
BIDU,26/07/2024,88.98,0,False
BIDU,02/08/2024,84.49,0,False
BIDU,09/08/2024,85.1,0,False
BIDU,16/08/2024,88.97,0,False
BIDU,23/08/2024,85.7,0,False
BIDU,30/08/2024,84.62,0,False
BIDU,06/09/2024,81.01,0,False
BIDU,13/09/2024,83.65,0,False
BIDU,20/09/2024,86.24,0,False
BIDU,27/09/2024,105.17,0,False
BIDU,04/10/2024,110.46,0,False
BIDU,11/10/2024,103.8,0,False
BIDU,18/10/2024,94.39,0,False
BIDU,25/10/2024,89.79,0,False
BIDU,01/11/2024,90.02,0,False
BIDU,08/11/2024,88.96,0,False
BIDU,15/11/2024,84.58,0,False
BIDU,22/11/2024,80.33,0,False
BIDU,29/11/2024,85.05,0,False
BIDU,06/12/2024,86.43,0,False
BIDU,13/12/2024,90.82,0,False
BIDU,20/12/2024,85.8,0,False
BIDU,27/12/2024,86.6,0,False
BIDU,03/01/2025,83.93,0,False
BIDU,10/01/2025,77.43,0,False
BIDU,17/01/2025,82.92,0,False
BIDU,24/01/2025,86.4,0,False
BIDU,31/01/2025,90.6,0,False
BIDU,07/02/2025,89.32,0,False
BIDU,14/02/2025,97.48,0,False
BIDU,21/02/2025,91.28,0,False
BIDU,28/02/2025,86.45,0,False
BIDU,07/03/2025,94.8,0,False
BIDU,14/03/2025,93.82,0,False
BIDU,21/03/2025,94.54,0,False
BIDU,28/03/2025,93.37,0,False
BIDU,04/04/2025,82.43,0,False
BIDU,11/04/2025,82.73,0,False
BIDU,18/04/2025,82.59,0,False
BIDU,25/04/2025,90.74,0,False
BIDU,02/05/2025,89.96,0,False
BIDU,09/05/2025,86.86,0,False
BIDU,16/05/2025,89.34,0,False
BIDU,23/05/2025,83.81,0,False
BIDU,30/05/2025,81.9,0,False
BIDU,06/06/2025,85.81,0,False
BIDU,13/06/2025,86.0,0,False
BIDU,20/06/2025,83.62,0,False
BIDU,27/06/2025,86.13,0,False
BIDU,04/07/2025,86.35,0,False
BIDU,11/07/2025,86.93,0,False
BIDU,18/07/2025,87.81,0,False
BIDU,25/07/2025,90.8,0,False
BIDU,01/08/2025,86.13,0,False
BIDU,08/08/2025,87.36,0,False
BIDU,15/08/2025,89.85,0,False
BIDU,22/08/2025,90.01,0,False
